date,item,sales,prev_sales,dayofweek,weekofyear
2019-10-16,item_6,84,91.0,2,42
2019-10-17,item_6,83,84.0,3,42
2019-10-18,item_6,90,83.0,4,42
2019-10-19,item_6,114,90.0,5,42
2019-10-20,item_6,82,114.0,6,42
2019-10-21,item_6,80,82.0,0,43
2019-10-22,item_6,81,80.0,1,43
2019-10-23,item_6,86,81.0,2,43
2019-10-24,item_6,93,86.0,3,43
2019-10-25,item_6,81,93.0,4,43
2019-10-26,item_6,91,81.0,5,43
2019-10-27,item_6,100,91.0,6,43
2019-10-28,item_6,77,100.0,0,44
2019-10-29,item_6,80,77.0,1,44
2019-10-30,item_6,102,80.0,2,44
2019-10-31,item_6,82,102.0,3,44
2019-11-01,item_6,89,82.0,4,44
2019-11-02,item_6,92,89.0,5,44
2019-11-03,item_6,65,92.0,6,44
2019-11-04,item_6,95,65.0,0,45
2019-11-05,item_6,93,95.0,1,45
2019-11-06,item_6,91,93.0,2,45
2019-11-07,item_6,90,91.0,3,45
2019-11-08,item_6,88,90.0,4,45
2019-11-09,item_6,96,88.0,5,45
2019-11-10,item_6,87,96.0,6,45
2019-11-11,item_6,79,87.0,0,46
2019-11-12,item_6,95,79.0,1,46
2019-11-13,item_6,82,95.0,2,46
2019-11-14,item_6,92,82.0,3,46
2019-11-15,item_6,64,92.0,4,46
2019-11-16,item_6,90,64.0,5,46
2019-11-17,item_6,80,90.0,6,46
2019-11-18,item_6,77,80.0,0,47
2019-11-19,item_6,105,77.0,1,47
2019-11-20,item_6,87,105.0,2,47
2019-11-21,item_6,95,87.0,3,47
2019-11-22,item_6,95,95.0,4,47
2019-11-23,item_6,84,95.0,5,47
2019-11-24,item_6,117,84.0,6,47
2019-11-25,item_6,95,117.0,0,48
2019-11-26,item_6,87,95.0,1,48
2019-11-27,item_6,89,87.0,2,48
2019-11-28,item_6,81,89.0,3,48
2019-11-29,item_6,75,81.0,4,48
2019-11-30,item_6,80,75.0,5,48
2019-12-01,item_6,85,80.0,6,48
2019-12-02,item_6,78,85.0,0,49
2019-12-03,item_6,86,78.0,1,49
2019-12-04,item_6,77,86.0,2,49
2019-12-05,item_6,94,77.0,3,49
2019-12-06,item_6,81,94.0,4,49
2019-12-07,item_6,90,81.0,5,49
2019-12-08,item_6,75,90.0,6,49
2019-12-09,item_6,89,75.0,0,50
2019-12-10,item_6,94,89.0,1,50
2019-12-11,item_6,81,94.0,2,50
2019-12-12,item_6,82,81.0,3,50
2019-12-13,item_6,95,82.0,4,50
2019-12-14,item_6,76,95.0,5,50
2019-12-15,item_6,88,76.0,6,50
2019-12-16,item_6,66,88.0,0,51
2019-12-17,item_6,95,66.0,1,51
2019-12-18,item_6,97,95.0,2,51
2019-12-19,item_6,84,97.0,3,51
2019-12-20,item_6,74,84.0,4,51
2019-12-21,item_6,88,74.0,5,51
2019-12-22,item_6,86,88.0,6,51
2019-12-23,item_6,85,86.0,0,52
2019-12-24,item_6,97,85.0,1,52
2019-12-25,item_6,83,97.0,2,52
2019-12-26,item_6,89,83.0,3,52
2019-12-27,item_6,83,89.0,4,52
2019-12-28,item_6,83,83.0,5,52
2019-12-29,item_6,88,83.0,6,52
2019-12-30,item_6,76,88.0,0,1
2019-12-31,item_6,88,76.0,1,1
2018-01-01,item_7,78,0.0,0,1
2018-01-02,item_7,94,78.0,1,1
2018-01-03,item_7,68,94.0,2,1
2018-01-04,item_7,86,68.0,3,1
2018-01-05,item_7,83,86.0,4,1
2018-01-06,item_7,79,83.0,5,1
2018-01-07,item_7,94,79.0,6,1
2018-01-08,item_7,94,94.0,0,2
2018-01-09,item_7,94,94.0,1,2
2018-01-10,item_7,68,94.0,2,2
2018-01-11,item_7,83,68.0,3,2
2018-01-12,item_7,80,83.0,4,2
2018-01-13,item_7,84,80.0,5,2
2018-01-14,item_7,80,84.0,6,2
2018-01-15,item_7,91,80.0,0,3
2018-01-16,item_7,90,91.0,1,3
2018-01-17,item_7,89,90.0,2,3
2018-01-18,item_7,98,89.0,3,3
2018-01-19,item_7,83,98.0,4,3
2018-01-20,item_7,80,83.0,5,3
2018-01-21,item_7,85,80.0,6,3
2018-01-22,item_7,99,85.0,0,4
2018-01-23,item_7,80,99.0,1,4
2018-01-24,item_7,80,80.0,2,4
2018-01-25,item_7,85,80.0,3,4
2018-01-26,item_7,95,85.0,4,4
2018-01-27,item_7,72,95.0,5,4
2018-01-28,item_7,82,72.0,6,4
2018-01-29,item_7,63,82.0,0,5
2018-01-30,item_7,80,63.0,1,5
2018-01-31,item_7,89,80.0,2,5
2018-02-01,item_7,77,89.0,3,5
2018-02-02,item_7,95,77.0,4,5
2018-02-03,item_7,102,95.0,5,5
2018-02-04,item_7,79,102.0,6,5
2018-02-05,item_7,72,79.0,0,6
2018-02-06,item_7,74,72.0,1,6
2018-02-07,item_7,86,74.0,2,6
2018-02-08,item_7,58,86.0,3,6
2018-02-09,item_7,79,58.0,4,6
2018-02-10,item_7,82,79.0,5,6
2018-02-11,item_7,84,82.0,6,6
2018-02-12,item_7,78,84.0,0,7
2018-02-13,item_7,85,78.0,1,7
2018-02-14,item_7,82,85.0,2,7
2018-02-15,item_7,84,82.0,3,7
2018-02-16,item_7,85,84.0,4,7
2018-02-17,item_7,90,85.0,5,7
2018-02-18,item_7,89,90.0,6,7
2018-02-19,item_7,82,89.0,0,8
2018-02-20,item_7,92,82.0,1,8
2018-02-21,item_7,64,92.0,2,8
2018-02-22,item_7,82,64.0,3,8
2018-02-23,item_7,69,82.0,4,8
2018-02-24,item_7,83,69.0,5,8
2018-02-25,item_7,87,83.0,6,8
2018-02-26,item_7,82,87.0,0,9
2018-02-27,item_7,96,82.0,1,9
2018-02-28,item_7,73,96.0,2,9
2018-03-01,item_7,81,73.0,3,9
2018-03-02,item_7,86,81.0,4,9
2018-03-03,item_7,84,86.0,5,9
2018-03-04,item_7,95,84.0,6,9
2018-03-05,item_7,113,95.0,0,10
2018-03-06,item_7,107,113.0,1,10
2018-03-07,item_7,76,107.0,2,10
2018-03-08,item_7,90,76.0,3,10
2018-03-09,item_7,82,90.0,4,10
2018-03-10,item_7,86,82.0,5,10
2018-03-11,item_7,95,86.0,6,10
2018-03-12,item_7,80,95.0,0,11
2018-03-13,item_7,98,80.0,1,11
2018-03-14,item_7,94,98.0,2,11
2018-03-15,item_7,85,94.0,3,11
2018-03-16,item_7,79,85.0,4,11
2018-03-17,item_7,98,79.0,5,11
2018-03-18,item_7,72,98.0,6,11
2018-03-19,item_7,87,72.0,0,12
2018-03-20,item_7,77,87.0,1,12
2018-03-21,item_7,89,77.0,2,12
2018-03-22,item_7,87,89.0,3,12
2018-03-23,item_7,83,87.0,4,12
2018-03-24,item_7,75,83.0,5,12
2018-03-25,item_7,99,75.0,6,12
2018-03-26,item_7,75,99.0,0,13
2018-03-27,item_7,96,75.0,1,13
2018-03-28,item_7,96,96.0,2,13
2018-03-29,item_7,91,96.0,3,13
2018-03-30,item_7,80,91.0,4,13
2018-03-31,item_7,84,80.0,5,13
2018-04-01,item_7,96,84.0,6,13
2018-04-02,item_7,74,96.0,0,14
2018-04-03,item_7,78,74.0,1,14
2018-04-04,item_7,88,78.0,2,14
2018-04-05,item_7,85,88.0,3,14
2018-04-06,item_7,85,85.0,4,14
2018-04-07,item_7,91,85.0,5,14
2018-04-08,item_7,80,91.0,6,14
2018-04-09,item_7,107,80.0,0,15
2018-04-10,item_7,91,107.0,1,15
2018-04-11,item_7,77,91.0,2,15
2018-04-12,item_7,97,77.0,3,15
2018-04-13,item_7,103,97.0,4,15
2018-04-14,item_7,86,103.0,5,15
2018-04-15,item_7,102,86.0,6,15
2018-04-16,item_7,85,102.0,0,16
2018-04-17,item_7,86,85.0,1,16
2018-04-18,item_7,82,86.0,2,16
2018-04-19,item_7,72,82.0,3,16
2018-04-20,item_7,77,72.0,4,16
2018-04-21,item_7,70,77.0,5,16
2018-04-22,item_7,76,70.0,6,16
2018-04-23,item_7,74,76.0,0,17
2018-04-24,item_7,87,74.0,1,17
2018-04-25,item_7,78,87.0,2,17
2018-04-26,item_7,106,78.0,3,17
2018-04-27,item_7,90,106.0,4,17
2018-04-28,item_7,78,90.0,5,17
2018-04-29,item_7,67,78.0,6,17
2018-04-30,item_7,77,67.0,0,18
2018-05-01,item_7,75,77.0,1,18
2018-05-02,item_7,83,75.0,2,18
2018-05-03,item_7,80,83.0,3,18
2018-05-04,item_7,82,80.0,4,18
2018-05-05,item_7,86,82.0,5,18
2018-05-06,item_7,85,86.0,6,18
2018-05-07,item_7,71,85.0,0,19
2018-05-08,item_7,78,71.0,1,19
2018-05-09,item_7,75,78.0,2,19
2018-05-10,item_7,77,75.0,3,19
2018-05-11,item_7,76,77.0,4,19
2018-05-12,item_7,97,76.0,5,19
2018-05-13,item_7,81,97.0,6,19
2018-05-14,item_7,83,81.0,0,20
2018-05-15,item_7,88,83.0,1,20
2018-05-16,item_7,95,88.0,2,20
2018-05-17,item_7,87,95.0,3,20
2018-05-18,item_7,75,87.0,4,20
2018-05-19,item_7,84,75.0,5,20
2018-05-20,item_7,75,84.0,6,20
2018-05-21,item_7,92,75.0,0,21
2018-05-22,item_7,85,92.0,1,21
2018-05-23,item_7,86,85.0,2,21
2018-05-24,item_7,96,86.0,3,21
2018-05-25,item_7,87,96.0,4,21
2018-05-26,item_7,88,87.0,5,21
2018-05-27,item_7,88,88.0,6,21
2018-05-28,item_7,91,88.0,0,22
2018-05-29,item_7,90,91.0,1,22
2018-05-30,item_7,81,90.0,2,22
2018-05-31,item_7,76,81.0,3,22
2018-06-01,item_7,87,76.0,4,22
2018-06-02,item_7,80,87.0,5,22
2018-06-03,item_7,87,80.0,6,22
2018-06-04,item_7,89,87.0,0,23
2018-06-05,item_7,75,89.0,1,23
2018-06-06,item_7,91,75.0,2,23
2018-06-07,item_7,84,91.0,3,23
2018-06-08,item_7,90,84.0,4,23
2018-06-09,item_7,69,90.0,5,23
2018-06-10,item_7,80,69.0,6,23
2018-06-11,item_7,80,80.0,0,24
2018-06-12,item_7,72,80.0,1,24
2018-06-13,item_7,80,72.0,2,24
2018-06-14,item_7,80,80.0,3,24
2018-06-15,item_7,70,80.0,4,24
2018-06-16,item_7,94,70.0,5,24
2018-06-17,item_7,69,94.0,6,24
2018-06-18,item_7,80,69.0,0,25
2018-06-19,item_7,86,80.0,1,25
2018-06-20,item_7,91,86.0,2,25
2018-06-21,item_7,94,91.0,3,25
2018-06-22,item_7,86,94.0,4,25
2018-06-23,item_7,89,86.0,5,25
2018-06-24,item_7,82,89.0,6,25
2018-06-25,item_7,72,82.0,0,26
2018-06-26,item_7,84,72.0,1,26
2018-06-27,item_7,100,84.0,2,26
2018-06-28,item_7,85,100.0,3,26
2018-06-29,item_7,71,85.0,4,26
2018-06-30,item_7,77,71.0,5,26
2018-07-01,item_7,97,77.0,6,26
2018-07-02,item_7,83,97.0,0,27
2018-07-03,item_7,83,83.0,1,27
2018-07-04,item_7,78,83.0,2,27
2018-07-05,item_7,95,78.0,3,27
2018-07-06,item_7,64,95.0,4,27
2018-07-07,item_7,81,64.0,5,27
2018-07-08,item_7,93,81.0,6,27
2018-07-09,item_7,85,93.0,0,28
2018-07-10,item_7,72,85.0,1,28
2018-07-11,item_7,80,72.0,2,28
2018-07-12,item_7,84,80.0,3,28
2018-07-13,item_7,112,84.0,4,28
2018-07-14,item_7,91,112.0,5,28
2018-07-15,item_7,80,91.0,6,28
2018-07-16,item_7,87,80.0,0,29
2018-07-17,item_7,78,87.0,1,29
2018-07-18,item_7,79,78.0,2,29
2018-07-19,item_7,85,79.0,3,29
2018-07-20,item_7,101,85.0,4,29
2018-07-21,item_7,68,101.0,5,29
2018-07-22,item_7,87,68.0,6,29
2018-07-23,item_7,89,87.0,0,30
2018-07-24,item_7,78,89.0,1,30
2018-07-25,item_7,68,78.0,2,30
2018-07-26,item_7,69,68.0,3,30
2018-07-27,item_7,80,69.0,4,30
2018-07-28,item_7,73,80.0,5,30
2018-07-29,item_7,76,73.0,6,30
2018-07-30,item_7,79,76.0,0,31
2018-07-31,item_7,86,79.0,1,31
2018-08-01,item_7,88,86.0,2,31
2018-08-02,item_7,82,88.0,3,31
2018-08-03,item_7,82,82.0,4,31
2018-08-04,item_7,76,82.0,5,31
2018-08-05,item_7,88,76.0,6,31
2018-08-06,item_7,97,88.0,0,32
2018-08-07,item_7,68,97.0,1,32
2018-08-08,item_7,84,68.0,2,32
2018-08-09,item_7,78,84.0,3,32
2018-08-10,item_7,86,78.0,4,32
2018-08-11,item_7,76,86.0,5,32
2018-08-12,item_7,82,76.0,6,32
2018-08-13,item_7,96,82.0,0,33
2018-08-14,item_7,80,96.0,1,33
2018-08-15,item_7,92,80.0,2,33
2018-08-16,item_7,75,92.0,3,33
2018-08-17,item_7,75,75.0,4,33
2018-08-18,item_7,88,75.0,5,33
2018-08-19,item_7,79,88.0,6,33
2018-08-20,item_7,89,79.0,0,34
2018-08-21,item_7,101,89.0,1,34
2018-08-22,item_7,92,101.0,2,34
2018-08-23,item_7,95,92.0,3,34
2018-08-24,item_7,90,95.0,4,34
2018-08-25,item_7,95,90.0,5,34
2018-08-26,item_7,85,95.0,6,34
2018-08-27,item_7,80,85.0,0,35
2018-08-28,item_7,74,80.0,1,35
2018-08-29,item_7,86,74.0,2,35
2018-08-30,item_7,75,86.0,3,35
2018-08-31,item_7,104,75.0,4,35
2018-09-01,item_7,89,104.0,5,35
2018-09-02,item_7,83,89.0,6,35
2018-09-03,item_7,91,83.0,0,36
2018-09-04,item_7,86,91.0,1,36
2018-09-05,item_7,86,86.0,2,36
2018-09-06,item_7,80,86.0,3,36
2018-09-07,item_7,76,80.0,4,36
2018-09-08,item_7,89,76.0,5,36
2018-09-09,item_7,87,89.0,6,36
2018-09-10,item_7,83,87.0,0,37
2018-09-11,item_7,80,83.0,1,37
2018-09-12,item_7,89,80.0,2,37
2018-09-13,item_7,86,89.0,3,37
2018-09-14,item_7,72,86.0,4,37
2018-09-15,item_7,79,72.0,5,37
2018-09-16,item_7,104,79.0,6,37
2018-09-17,item_7,96,104.0,0,38
2018-09-18,item_7,80,96.0,1,38
2018-09-19,item_7,77,80.0,2,38
2018-09-20,item_7,100,77.0,3,38
2018-09-21,item_7,101,100.0,4,38
2018-09-22,item_7,105,101.0,5,38
2018-09-23,item_7,84,105.0,6,38
2018-09-24,item_7,86,84.0,0,39
2018-09-25,item_7,83,86.0,1,39
2018-09-26,item_7,90,83.0,2,39
2018-09-27,item_7,103,90.0,3,39
2018-09-28,item_7,77,103.0,4,39
2018-09-29,item_7,92,77.0,5,39
2018-09-30,item_7,89,92.0,6,39
2018-10-01,item_7,90,89.0,0,40
2018-10-02,item_7,90,90.0,1,40
2018-10-03,item_7,81,90.0,2,40
2018-10-04,item_7,74,81.0,3,40
2018-10-05,item_7,72,74.0,4,40
2018-10-06,item_7,80,72.0,5,40
2018-10-07,item_7,102,80.0,6,40
2018-10-08,item_7,90,102.0,0,41
2018-10-09,item_7,69,90.0,1,41
2018-10-10,item_7,93,69.0,2,41
2018-10-11,item_7,69,93.0,3,41
2018-10-12,item_7,79,69.0,4,41
2018-10-13,item_7,85,79.0,5,41
2018-10-14,item_7,99,85.0,6,41
2018-10-15,item_7,62,99.0,0,42
2018-10-16,item_7,85,62.0,1,42
2018-10-17,item_7,78,85.0,2,42
2018-10-18,item_7,79,78.0,3,42
2018-10-19,item_7,87,79.0,4,42
2018-10-20,item_7,81,87.0,5,42
2018-10-21,item_7,86,81.0,6,42
2018-10-22,item_7,93,86.0,0,43
2018-10-23,item_7,79,93.0,1,43
2018-10-24,item_7,79,79.0,2,43
2018-10-25,item_7,94,79.0,3,43
2018-10-26,item_7,96,94.0,4,43
2018-10-27,item_7,80,96.0,5,43
2018-10-28,item_7,70,80.0,6,43
2018-10-29,item_7,85,70.0,0,44
2018-10-30,item_7,88,85.0,1,44
2018-10-31,item_7,75,88.0,2,44
2018-11-01,item_7,82,75.0,3,44
2018-11-02,item_7,85,82.0,4,44
2018-11-03,item_7,82,85.0,5,44
2018-11-04,item_7,75,82.0,6,44
2018-11-05,item_7,88,75.0,0,45
2018-11-06,item_7,90,88.0,1,45
2018-11-07,item_7,81,90.0,2,45
2018-11-08,item_7,95,81.0,3,45
2018-11-09,item_7,78,95.0,4,45
2018-11-10,item_7,89,78.0,5,45
2018-11-11,item_7,74,89.0,6,45
2018-11-12,item_7,98,74.0,0,46
2018-11-13,item_7,103,98.0,1,46
2018-11-14,item_7,92,103.0,2,46
2018-11-15,item_7,89,92.0,3,46
2018-11-16,item_7,80,89.0,4,46
2018-11-17,item_7,95,80.0,5,46
2018-11-18,item_7,87,95.0,6,46
2018-11-19,item_7,82,87.0,0,47
2018-11-20,item_7,79,82.0,1,47
2018-11-21,item_7,74,79.0,2,47
2018-11-22,item_7,89,74.0,3,47
2018-11-23,item_7,79,89.0,4,47
2018-11-24,item_7,91,79.0,5,47
2018-11-25,item_7,85,91.0,6,47
2018-11-26,item_7,75,85.0,0,48
2018-11-27,item_7,69,75.0,1,48
2018-11-28,item_7,85,69.0,2,48
2018-11-29,item_7,98,85.0,3,48
2018-11-30,item_7,86,98.0,4,48
2018-12-01,item_7,89,86.0,5,48
2018-12-02,item_7,88,89.0,6,48
2018-12-03,item_7,73,88.0,0,49
2018-12-04,item_7,87,73.0,1,49
2018-12-05,item_7,77,87.0,2,49
2018-12-06,item_7,79,77.0,3,49
2018-12-07,item_7,103,79.0,4,49
2018-12-08,item_7,81,103.0,5,49
2018-12-09,item_7,99,81.0,6,49
2018-12-10,item_7,76,99.0,0,50
2018-12-11,item_7,81,76.0,1,50
2018-12-12,item_7,90,81.0,2,50
2018-12-13,item_7,77,90.0,3,50
2018-12-14,item_7,89,77.0,4,50
2018-12-15,item_7,82,89.0,5,50
2018-12-16,item_7,81,82.0,6,50
2018-12-17,item_7,99,81.0,0,51
2018-12-18,item_7,82,99.0,1,51
2018-12-19,item_7,103,82.0,2,51
2018-12-20,item_7,82,103.0,3,51
2018-12-21,item_7,87,82.0,4,51
2018-12-22,item_7,87,87.0,5,51
2018-12-23,item_7,84,87.0,6,51
2018-12-24,item_7,96,84.0,0,52
2018-12-25,item_7,78,96.0,1,52
2018-12-26,item_7,96,78.0,2,52
2018-12-27,item_7,82,96.0,3,52
2018-12-28,item_7,92,82.0,4,52
2018-12-29,item_7,80,92.0,5,52
2018-12-30,item_7,95,80.0,6,52
2018-12-31,item_7,98,95.0,0,1
2019-01-01,item_7,105,98.0,1,1
2019-01-02,item_7,81,105.0,2,1
2019-01-03,item_7,78,81.0,3,1
2019-01-04,item_7,78,78.0,4,1
2019-01-05,item_7,82,78.0,5,1
2019-01-06,item_7,98,82.0,6,1
2019-01-07,item_7,77,98.0,0,2
2019-01-08,item_7,69,77.0,1,2
2019-01-09,item_7,71,69.0,2,2
2019-01-10,item_7,78,71.0,3,2
2019-01-11,item_7,87,78.0,4,2
2019-01-12,item_7,91,87.0,5,2
2019-01-13,item_7,80,91.0,6,2
2019-01-14,item_7,90,80.0,0,3
2019-01-15,item_7,79,90.0,1,3
2019-01-16,item_7,90,79.0,2,3
2019-01-17,item_7,72,90.0,3,3
2019-01-18,item_7,76,72.0,4,3
2019-01-19,item_7,75,76.0,5,3
2019-01-20,item_7,71,75.0,6,3
2019-01-21,item_7,73,71.0,0,4
2019-01-22,item_7,67,73.0,1,4
2019-01-23,item_7,84,67.0,2,4
2019-01-24,item_7,92,84.0,3,4
2019-01-25,item_7,83,92.0,4,4
2019-01-26,item_7,104,83.0,5,4
2019-01-27,item_7,86,104.0,6,4
2019-01-28,item_7,79,86.0,0,5
2019-01-29,item_7,71,79.0,1,5
2019-01-30,item_7,90,71.0,2,5
2019-01-31,item_7,86,90.0,3,5
2019-02-01,item_7,74,86.0,4,5
2019-02-02,item_7,81,74.0,5,5
2019-02-03,item_7,74,81.0,6,5
2019-02-04,item_7,96,74.0,0,6
2019-02-05,item_7,73,96.0,1,6
2019-02-06,item_7,96,73.0,2,6
2019-02-07,item_7,87,96.0,3,6
2019-02-08,item_7,72,87.0,4,6
2019-02-09,item_7,100,72.0,5,6
2019-02-10,item_7,86,100.0,6,6
2019-02-11,item_7,82,86.0,0,7
2019-02-12,item_7,80,82.0,1,7
2019-02-13,item_7,90,80.0,2,7
2019-02-14,item_7,77,90.0,3,7
2019-02-15,item_7,82,77.0,4,7
2019-02-16,item_7,83,82.0,5,7
2019-02-17,item_7,83,83.0,6,7
2019-02-18,item_7,75,83.0,0,8
2019-02-19,item_7,91,75.0,1,8
2019-02-20,item_7,89,91.0,2,8
2019-02-21,item_7,83,89.0,3,8
2019-02-22,item_7,81,83.0,4,8
2019-02-23,item_7,74,81.0,5,8
2019-02-24,item_7,87,74.0,6,8
2019-02-25,item_7,77,87.0,0,9
2019-02-26,item_7,89,77.0,1,9
2019-02-27,item_7,85,89.0,2,9
2019-02-28,item_7,83,85.0,3,9
2019-03-01,item_7,82,83.0,4,9
2019-03-02,item_7,86,82.0,5,9
2019-03-03,item_7,86,86.0,6,9
2019-03-04,item_7,81,86.0,0,10
2019-03-05,item_7,82,81.0,1,10
2019-03-06,item_7,70,82.0,2,10
2019-03-07,item_7,79,70.0,3,10
2019-03-08,item_7,81,79.0,4,10
2019-03-09,item_7,85,81.0,5,10
2019-03-10,item_7,85,85.0,6,10
2019-03-11,item_7,80,85.0,0,11
2019-03-12,item_7,89,80.0,1,11
2019-03-13,item_7,83,89.0,2,11
2019-03-14,item_7,83,83.0,3,11
2019-03-15,item_7,84,83.0,4,11
2019-03-16,item_7,101,84.0,5,11
2019-03-17,item_7,92,101.0,6,11
2019-03-18,item_7,85,92.0,0,12
2019-03-19,item_7,82,85.0,1,12
2019-03-20,item_7,82,82.0,2,12
2019-03-21,item_7,95,82.0,3,12
2019-03-22,item_7,87,95.0,4,12
2019-03-23,item_7,70,87.0,5,12
2019-03-24,item_7,79,70.0,6,12
2019-03-25,item_7,96,79.0,0,13
2019-03-26,item_7,68,96.0,1,13
2019-03-27,item_7,79,68.0,2,13
2019-03-28,item_7,57,79.0,3,13
2019-03-29,item_7,89,57.0,4,13
2019-03-30,item_7,95,89.0,5,13
2019-03-31,item_7,82,95.0,6,13
2019-04-01,item_7,74,82.0,0,14
2019-04-02,item_7,90,74.0,1,14
2019-04-03,item_7,94,90.0,2,14
2019-04-04,item_7,81,94.0,3,14
2019-04-05,item_7,86,81.0,4,14
2019-04-06,item_7,81,86.0,5,14
2019-04-07,item_7,81,81.0,6,14
2019-04-08,item_7,83,81.0,0,15
2019-04-09,item_7,78,83.0,1,15
2019-04-10,item_7,92,78.0,2,15
2019-04-11,item_7,85,92.0,3,15
2019-04-12,item_7,81,85.0,4,15
2019-04-13,item_7,97,81.0,5,15
2019-04-14,item_7,80,97.0,6,15
2019-04-15,item_7,94,80.0,0,16
2019-04-16,item_7,73,94.0,1,16
2019-04-17,item_7,79,73.0,2,16
2019-04-18,item_7,87,79.0,3,16
2019-04-19,item_7,81,87.0,4,16
2019-04-20,item_7,87,81.0,5,16
2019-04-21,item_7,73,87.0,6,16
2019-04-22,item_7,95,73.0,0,17
2019-04-23,item_7,67,95.0,1,17
2019-04-24,item_7,91,67.0,2,17
2019-04-25,item_7,94,91.0,3,17
2019-04-26,item_7,69,94.0,4,17
2019-04-27,item_7,72,69.0,5,17
2019-04-28,item_7,84,72.0,6,17
2019-04-29,item_7,90,84.0,0,18
2019-04-30,item_7,71,90.0,1,18
2019-05-01,item_7,83,71.0,2,18
2019-05-02,item_7,82,83.0,3,18
2019-05-03,item_7,103,82.0,4,18
2019-05-04,item_7,105,103.0,5,18
2019-05-05,item_7,90,105.0,6,18
2019-05-06,item_7,89,90.0,0,19
2019-05-07,item_7,86,89.0,1,19
2019-05-08,item_7,94,86.0,2,19
2019-05-09,item_7,95,94.0,3,19
2019-05-10,item_7,77,95.0,4,19
2019-05-11,item_7,82,77.0,5,19
2019-05-12,item_7,77,82.0,6,19
2019-05-13,item_7,84,77.0,0,20
2019-05-14,item_7,91,84.0,1,20
2019-05-15,item_7,82,91.0,2,20
2019-05-16,item_7,78,82.0,3,20
2019-05-17,item_7,73,78.0,4,20
2019-05-18,item_7,99,73.0,5,20
2019-05-19,item_7,93,99.0,6,20
2019-05-20,item_7,77,93.0,0,21
2019-05-21,item_7,90,77.0,1,21
2019-05-22,item_7,88,90.0,2,21
2019-05-23,item_7,89,88.0,3,21
2019-05-24,item_7,98,89.0,4,21
2019-05-25,item_7,78,98.0,5,21
2019-05-26,item_7,93,78.0,6,21
2019-05-27,item_7,72,93.0,0,22
2019-05-28,item_7,88,72.0,1,22
2019-05-29,item_7,93,88.0,2,22
2019-05-30,item_7,92,93.0,3,22
2019-05-31,item_7,74,92.0,4,22
2019-06-01,item_7,81,74.0,5,22
2019-06-02,item_7,76,81.0,6,22
2019-06-03,item_7,112,76.0,0,23
2019-06-04,item_7,92,112.0,1,23
2019-06-05,item_7,72,92.0,2,23
2019-06-06,item_7,78,72.0,3,23
2019-06-07,item_7,63,78.0,4,23
2019-06-08,item_7,67,63.0,5,23
2019-06-09,item_7,84,67.0,6,23
2019-06-10,item_7,82,84.0,0,24
2019-06-11,item_7,99,82.0,1,24
2019-06-12,item_7,97,99.0,2,24
2019-06-13,item_7,81,97.0,3,24
2019-06-14,item_7,87,81.0,4,24
2019-06-15,item_7,94,87.0,5,24
2019-06-16,item_7,90,94.0,6,24
2019-06-17,item_7,70,90.0,0,25
2019-06-18,item_7,81,70.0,1,25
2019-06-19,item_7,93,81.0,2,25
2019-06-20,item_7,86,93.0,3,25
2019-06-21,item_7,87,86.0,4,25
2019-06-22,item_7,78,87.0,5,25
2019-06-23,item_7,93,78.0,6,25
2019-06-24,item_7,80,93.0,0,26
2019-06-25,item_7,94,80.0,1,26
2019-06-26,item_7,73,94.0,2,26
2019-06-27,item_7,98,73.0,3,26
2019-06-28,item_7,76,98.0,4,26
2019-06-29,item_7,87,76.0,5,26
2019-06-30,item_7,76,87.0,6,26
2019-07-01,item_7,76,76.0,0,27
2019-07-02,item_7,83,76.0,1,27
2019-07-03,item_7,90,83.0,2,27
2019-07-04,item_7,88,90.0,3,27
2019-07-05,item_7,86,88.0,4,27
2019-07-06,item_7,101,86.0,5,27
2019-07-07,item_7,79,101.0,6,27
2019-07-08,item_7,69,79.0,0,28
2019-07-09,item_7,84,69.0,1,28
2019-07-10,item_7,80,84.0,2,28
2019-07-11,item_7,87,80.0,3,28
2019-07-12,item_7,71,87.0,4,28
2019-07-13,item_7,81,71.0,5,28
2019-07-14,item_7,81,81.0,6,28
2019-07-15,item_7,89,81.0,0,29
2019-07-16,item_7,79,89.0,1,29
2019-07-17,item_7,96,79.0,2,29
2019-07-18,item_7,86,96.0,3,29
2019-07-19,item_7,82,86.0,4,29
2019-07-20,item_7,91,82.0,5,29
2019-07-21,item_7,70,91.0,6,29
2019-07-22,item_7,75,70.0,0,30
2019-07-23,item_7,83,75.0,1,30
2019-07-24,item_7,90,83.0,2,30
2019-07-25,item_7,88,90.0,3,30
2019-07-26,item_7,78,88.0,4,30
2019-07-27,item_7,82,78.0,5,30
2019-07-28,item_7,74,82.0,6,30
2019-07-29,item_7,61,74.0,0,31
2019-07-30,item_7,71,61.0,1,31
2019-07-31,item_7,95,71.0,2,31
2019-08-01,item_7,76,95.0,3,31
2019-08-02,item_7,84,76.0,4,31
2019-08-03,item_7,84,84.0,5,31
2019-08-04,item_7,71,84.0,6,31
2019-08-05,item_7,77,71.0,0,32
2019-08-06,item_7,88,77.0,1,32
2019-08-07,item_7,64,88.0,2,32
2019-08-08,item_7,49,64.0,3,32
2019-08-09,item_7,71,49.0,4,32
2019-08-10,item_7,79,71.0,5,32
2019-08-11,item_7,85,79.0,6,32
